SRR10507666|k141_28584_38	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507655|k141_13460_23	nanU|nanU_69728_bv	99.2	516	4	0	1	516	1	516	5.1e-306	1051.6
SRR10507661|k141_7330_1	kpsT|kpsT_11364_bv	43.8	217	121	1	19	235	1	216	2.7e-44	181.0
SRR10507658|k141_34639_18	nagB|nagB_74529_bv	99.6	263	1	0	1	263	1	263	1.3e-151	537.7
SRR10507656|k141_80172_2	nanU|nanU_24278_bv	64.0	497	177	1	1	495	1	497	1.7e-186	654.4
SRR10507659|k141_14584_44	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507666|k141_1741_7	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507666|k141_9401_3	SIAE|SIAE_626_uniprot	100.0	474	0	0	1	474	7	480	2.2e-287	989.6
SRR10507654|k141_44032_55	SIAE|SIAE_19013_uniprot	98.9	357	4	0	4	360	1	357	1.6e-208	727.6
SRR10507654|k141_73026_18	nanU|nanU_124334_bv	56.7	550	223	7	23	562	9	553	2.0e-175	617.8
SRR10507658|k141_28685_16	nanU|nanU_318479_bv	71.2	511	139	3	16	518	7	517	5.7e-226	785.8
SRR10507657|k141_22784_28	nanU|nanU_253799_bv	99.8	577	1	0	12	588	1	577	0.0e+00	1213.4
SRR10507665|k141_28219_36	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507656|k141_110671_101	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507654|k141_16509_18	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507656|k141_34081_15	nanU|nanU_572409_bv	43.5	462	248	6	69	526	134	586	2.6e-100	368.2
SRR10507656|k141_101234_21	nagA|nagA_707_bv	100.0	387	0	0	1	387	1	387	7.4e-225	781.6
SRR10507662|k141_28286_106	satB|MCS6825930.1	40.2	311	180	2	9	319	8	312	3.2e-56	221.1
SRR10507665|k141_7615_38	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507654|k141_53840_9	nanU|nanU_601173_bv	99.1	562	5	0	1	562	12	573	0.0e+00	1149.4
SRR10507654|k141_90546_3	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507660|k141_6438_38	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507662|k141_28286_1	satB|WP_263079827.1	57.0	309	132	1	1	309	1	308	7.5e-95	349.4
SRR10507666|k141_33141_32	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507659|k141_79417_73	nanU|nanU_628889_bv	99.8	527	1	0	13	539	1	527	9.5e-313	1073.9
SRR10507662|k141_39783_82	nanU|nanU_480321_bv	54.8	493	208	8	10	494	1	486	9.3e-148	525.8
SRR10507657|k141_16342_115	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507657|k141_27357_7	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507653|k141_118191_106	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507655|k141_87272_24	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507655|k141_78968_29	SIAE|SIAE_19013_uniprot	98.9	357	4	0	4	360	1	357	1.6e-208	727.6
SRR10507665|k141_35839_29	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507654|k141_17708_38	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507666|k141_9356_7	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507656|k141_20405_31	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507662|k141_20231_42	siaM|siaM_10307_bv	100.0	436	0	0	3	438	1	436	1.7e-233	810.4
SRR10507659|k141_60954_130	SIAE|SIAE_19013_uniprot	98.9	357	4	0	4	360	1	357	1.6e-208	727.6
SRR10507656|k141_106561_48	nanU|nanU_194521_bv	99.8	517	1	0	1	517	1	517	3.6e-312	1072.0
SRR10507662|k141_43149_74	siaT|siaT_47535_uniprot	52.0	425	200	3	7	427	3	427	7.1e-104	379.8
SRR10507660|k141_31451_55	nanU|nanU_574902_bv	99.8	500	1	0	1	500	2	501	5.8e-299	1028.1
SRR10507660|k141_7501_5	nanU|nanU_318479_bv	71.4	511	138	3	16	518	7	517	2.6e-226	786.9
SRR10507659|k141_17485_7	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507662|k141_41897_29	SIAE|SIAE_26525_bv	100.0	686	0	0	1	686	1	686	0.0e+00	1427.9
SRR10507654|k141_7681_85	nanU|nanU_497957_bv	75.9	486	116	1	11	496	2	486	1.1e-220	768.1
SRR10507658|k141_19626_51	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507665|k141_21304_162	nanU|nanU_69728_bv	99.2	516	4	0	1	516	1	516	5.1e-306	1051.6
SRR10507662|k141_2443_175	nanU|nanU_624126_bv	100.0	496	0	0	1	496	3	498	1.6e-301	1036.6
SRR10507662|k141_17857_165	siaM|siaM_403770_bv	100.0	433	0	0	1	433	1	433	8.8e-227	788.1
SRR10507660|k141_6661_59	nanU|nanU_311719_bv	55.9	494	208	3	1	491	1	487	2.4e-156	554.3
SRR10507653|k141_141271_19	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507666|k141_19524_27	nagA|nagA_2756_bv	100.0	387	0	0	1	387	1	387	9.6e-225	781.2
SRR10507656|k141_20405_54	nanU|nanU_318479_bv	71.4	511	138	3	16	518	7	517	2.6e-226	786.9
SRR10507660|k141_55964_6	nanU|nanU_412311_bv	99.6	543	2	0	4	546	3	545	0.0e+00	1125.5
SRR10507659|k141_10529_28	nanU|nanU_194521_bv	99.8	517	1	0	1	517	1	517	3.6e-312	1072.0
SRR10507662|k141_31291_22	kpsD|kpsD_12805_bv	100.0	558	0	0	1	558	2	559	0.0e+00	1082.8
SRR10507665|k141_7194_5	nanU|nanU_318479_bv	71.4	511	138	3	16	518	7	517	2.6e-226	786.9
SRR10507655|k141_3778_3	nanU|nanU_194521_bv	99.8	517	1	0	1	517	1	517	3.6e-312	1072.0
SRR10507663|k141_9403_2	satC|WP_251840778.1	62.2	650	236	4	4	652	1	641	3.3e-220	766.9
SRR10507665|k141_9642_16	nanU|nanU_79795_bv	60.7	535	203	5	2	535	3	531	1.8e-181	637.9
SRR10507659|k141_43925_22	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507655|k141_27795_19	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507656|k141_16041_3	nanU|nanU_654913_bv	99.4	538	3	0	8	545	1	538	0.0e+00	1138.6
SRR10507657|k141_28833_31	nanK|nanK_7216_bv	41.7	309	168	4	12	317	4	303	4.0e-59	230.7
SRR10507653|k141_52779_62	kpsD|kpsD_1302_bv	54.6	830	344	4	1	830	1	797	3.7e-258	893.3
SRR10507653|k141_113627_5	nanU|nanU_317574_bv	100.0	511	0	0	1	511	6	516	1.1e-308	1060.4
SRR10507662|k141_30976_2	nanU|nanU_319905_bv	42.2	524	281	11	10	514	1	521	4.1e-114	414.1
SRR10507660|k141_5855_34	nanU|nanU_194521_bv	99.8	517	1	0	1	517	1	517	3.6e-312	1072.0
SRR10507656|k141_9303_1	kpsD|kpsD_13695_bv	56.2	662	286	3	33	691	132	792	3.5e-217	756.9
